"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","49","14","14","1","8.065014","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Sickle.M_Sickle","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Rice_Washing_Bowl.M_Rice_Washing_Bowl","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Rice_Straw.M_Rice_Straw","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Rice_Soup.M_Rice_Soup","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Rice_Chest.M_Rice_Chest","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Rice.M_Rice","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Radish.M_Radish","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pumpkin.M_Pumpkin","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Potato.M_Potato","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Plate.M_Plate","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pincers01b.M_Pincers01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pincers01a.M_Pincers01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pillow.M_Pillow","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pestle.M_Pestle","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pantry_Shelf.M_Pantry_Shelf","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pantry_Chest_02.M_Pantry_Chest_02","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Pantry_Chest_01.M_Pantry_Chest_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Net_Bag.M_Net_Bag","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Mung_Bean_Pancake.M_Mung_Bean_Pancake","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Mortar.M_Mortar","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Meju.M_Meju","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Mat.M_Mat","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Manure_Container.M_Manure_Container","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Low_Wooden_Bench.M_Low_Wooden_Bench","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Large_Scooped_Wooden_Bowl.M_Large_Scooped_Wooden_Bowl","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Lamp.M_Lamp","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Lampstand.M_Lampstand","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Korean_Cabbage.M_Korean_Cabbage","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Kitchen_Board.M_Kitchen_Board","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Kimchi.M_Kimchi","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Jar_With_A_Spout.M_Jar_With_A_Spout","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Jar01c.M_Jar01c","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Jar01b.M_Jar01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Jar01a.M_Jar01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Irrigation_Bucket.M_Irrigation_Bucket","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Hand_Mill.M_Hand_Mill","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Hammer.M_Hammer","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Haejangguk.M_Haejangguk","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Grain_Rake01b.M_Grain_Rake01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Grain_Rake01a.M_Grain_Rake01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Gourd.M_Gourd","49","14","14","1","8.718620","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Garlic.M_Garlic","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Fulling_Block.M_Fulling_Block","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Fork.M_Fork","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Fish_Jerky.M_Fish_Jerky","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Fire_Shovel.M_Fire_Shovel","49","14","14","1","9.820037","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Fire_pot01a.M_Fire_pot01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Earthenware_Bowl.M_Earthenware_Bowl","49","14","14","1","0.000000","0","14"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/Master_Material/M_Scope_Lens_MASTER.M_Scope_Lens_MASTER","49","56","56","2","118.456062","0","23"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","49","35","35","1","25.763573","0","35"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","49","53","59","1","23.914387","0","59"
"/Game/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","49","36","36","2","14.624063","0","36"
"/Game/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","49","11","11","1","4.156171","0","11"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","49","27","27","1","13.538803","0","27"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","49","17","17","1","9.130696","0","17"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","49","44","44","2","25.948425","0","44"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","49","44","44","2","19.453732","0","22"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","61","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","8","2","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","49","0","22","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","100","1","0.000000","0","0"
"/Game/Naganeupseong/Materials/Master/MM_Opacity_Mask.MM_Opacity_Mask","49","31","33","1","29.304985","0","0"
"/Game/Naganeupseong/Materials/Master/MM_Landscape.MM_Landscape","49","14","14","1","13.281065","0","0"
"/Game/Naganeupseong/Materials/Master/MM_Basic.MM_Basic","49","14","14","1","42.093685","40","94"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","49","88","88","4","41.477570","0","61"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","49","22","22","2","11.337890","0","22"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","49","44","44","2","17.795212","0","44"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","49","42","47","1","26.729425","0","47"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","49","14","14","1","7.473410","0","14"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","49","58","58","3","28.430731","0","58"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","49","11","11","1","7.159162","0","11"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","49","11","11","1","6.000329","0","11"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","49","17","17","1","8.623643","0","17"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","49","17","17","1","8.648209","0","17"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","49","11","11","1","5.672914","0","11"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","49","17","17","1","7.747171","0","17"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","49","102","114","3","55.443687","0","114"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","23","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","30"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
